...1,Soundfile,Dataset,LowFreqHz,HighFreqHz,FileEndSec,UTC,FileBeginSec,ClassSpecies,KW,KW_certain,Ecotype,Provider,AnnotationLevel,FilePath,FileOk,CallType,ID,CenterTime,Duration,CalltypeCategory,HasQ,CalltypeHasQ,EcotypeCertain,Labels,HoldOut,Augmented,ShiftSec,SourceID,AugFromCT
62581,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111127_094500Z.flac,WVanIsl,3360,3584,72.483,2011-11-27T09:46:12Z,72.108,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111127_094500Z.flac,TRUE,,65774,72.2955,0.375,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,65774,NA
64135,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111201_073000Z.flac,WVanIsl,3488,4096,89.233,2011-12-01T07:31:28Z,88.983,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111201_073000Z.flac,TRUE,,67043,89.108,0.25,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,67043,NA
82422,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111208_094500Z.flac,WVanIsl,1440,1664,146.954,2011-12-08T09:47:26Z,146.641,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111208_094500Z.flac,TRUE,,81624,146.7975,0.3130000000000166,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,81624,NA
124550,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111229_024500Z.flac,WVanIsl,800,1184,191.812,2011-12-29T02:48:11Z,191.171,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111229_024500Z.flac,TRUE,,115011,191.4915,0.6410000000000196,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,115011,NA
25672,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131130_130600Z.flac,NorthBc,2281.25,2500,279.264,2013-11-30T13:10:38Z,278.8,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131130_130600Z.flac,TRUE,,42083,279.032,0.46399999999999864,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,42083,NA
88876,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111210_033000Z.flac,WVanIsl,800,1216,119.765,2011-12-10T03:31:59Z,119.093,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111210_033000Z.flac,TRUE,,87129,119.429,0.671999999999997,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,87129,NA
63878,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111201_020000Z.flac,WVanIsl,928,1120,48.656,2011-12-01T02:00:48Z,48.063,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111201_020000Z.flac,TRUE,,66807,48.3595,0.5929999999999964,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,66807,NA
99,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_080600Z.flac,NorthBc,781.25,1093.75,119.583,2013-10-11T08:07:58Z,118.959,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131011_080600Z.flac,TRUE,,24641,119.271,0.6239999999999952,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,24641,NA
81769,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111207_163000Z.flac,WVanIsl,800,960,84.344,2011-12-07T16:31:23Z,83.155,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111207_163000Z.flac,TRUE,,80998,83.7495,1.188999999999993,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,80998,NA
133321,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120106_024500Z.flac,WVanIsl,2304,2464,36.796,2012-01-06T02:45:36Z,36.155,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120106_024500Z.flac,TRUE,,121450,36.4755,0.6409999999999982,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,121450,NA
125050,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111229_041500Z.flac,WVanIsl,1792,1920,260.077,2011-12-29T04:19:18Z,258.765,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111229_041500Z.flac,TRUE,,115429,259.421,1.3120000000000118,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,115429,NA
124007,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111228_101500Z.flac,WVanIsl,1728,2368,216.876,2011-12-28T10:18:36Z,216.063,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111228_101500Z.flac,TRUE,,114538,216.4695,0.8130000000000166,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,114538,NA
114325,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111221_134500Z.flac,WVanIsl,1184,1408,165.108,2011-12-21T13:47:44Z,164.78,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111221_134500Z.flac,TRUE,,106537,164.944,0.32800000000000296,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,106537,NA
131943,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120101_101500Z.flac,WVanIsl,2432,2592,200.608,2012-01-01T10:18:20Z,200.124,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120101_101500Z.flac,TRUE,,120631,200.366,0.48400000000000887,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,120631,NA
56405,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111018_101500Z.flac,WVanIsl,1312,1568,258.764,2011-10-18T10:19:18Z,258.405,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111018_101500Z.flac,TRUE,,61456,258.5845,0.3590000000000373,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,61456,NA
27735,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131202_035100Z.flac,NorthBc,812.5,1031.25,148.687,2013-12-02T03:53:28Z,148.223,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131202_035100Z.flac,TRUE,,43731,148.455,0.46399999999999864,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,43731,NA
66870,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111204_163000Z.flac,WVanIsl,1088,1184,149.514,2011-12-04T16:32:29Z,149.186,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111204_163000Z.flac,TRUE,,69265,149.35,0.32800000000000296,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,69265,NA
7264,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131029_225100Z.flac,NorthBc,781.25,937.5,108.432,2013-10-29T22:52:47Z,107.792,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131029_225100Z.flac,TRUE,,29771,108.112,0.6400000000000006,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,29771,NA
68606,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111205_034500Z.flac,WVanIsl,1568,1728,172.015,2011-12-05T03:47:50Z,170.78,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111205_034500Z.flac,TRUE,,70829,171.3975,1.2349999999999852,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,70829,NA
11182,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131120_115100Z.flac,NorthBc,1281.25,1468.75,21.391,2013-11-20T11:51:21Z,21.007,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131120_115100Z.flac,TRUE,,31783,21.199,0.3839999999999968,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,31783,NA
1063,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131013_055100Z.flac,NorthBc,1218.75,1343.75,20.479,2013-10-13T05:51:20Z,20.223,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131013_055100Z.flac,TRUE,,25210,20.351,0.2560000000000002,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,25210,NA
45963,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110530_184500Z.flac,WVanIsl,1120,1856,90.61,2011-05-30T18:46:30Z,90.36,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20110530_184500Z.flac,TRUE,,55667,90.485,0.25,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,55667,NA
28254,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131202_075100Z.flac,NorthBc,875,1000,37.151,2013-12-02T07:51:36Z,36.767,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131202_075100Z.flac,TRUE,,44209,36.959,0.38400000000000034,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,44209,NA
35490,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131210_152100Z.flac,NorthBc,2625,2812.5,275.999,2013-12-10T15:25:35Z,275.6,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131210_152100Z.flac,TRUE,,49610,275.7995,0.3990000000000009,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,49610,NA
82053,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111208_004500Z.flac,WVanIsl,960,1248,235.359,2011-12-08T00:48:55Z,235.031,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111208_004500Z.flac,TRUE,,81267,235.195,0.32800000000000296,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,81267,NA
136735,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120115_144500Z.flac,WVanIsl,3744,4224,146.264,2012-01-15T14:47:25Z,145.124,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120115_144500Z.flac,TRUE,,123891,145.694,1.1400000000000148,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,123891,NA
101173,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111214_103000Z.flac,WVanIsl,800,960,105.186,2011-12-14T10:31:44Z,104.593,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111214_103000Z.flac,TRUE,,96014,104.8895,0.5930000000000035,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,96014,NA
3694,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131017_210600Z.flac,NorthBc,875,1093.75,148.576,2013-10-17T21:08:28Z,148.288,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131017_210600Z.flac,TRUE,,27431,148.432,0.2879999999999825,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,27431,NA
112173,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111220_160000Z.flac,WVanIsl,1056,1632,197.499,2011-12-20T16:03:16Z,196.921,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111220_160000Z.flac,TRUE,,104850,197.21,0.578000000000003,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,104850,NA
17597,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131128_005100Z.flac,NorthBc,812.5,1312.5,219.696,2013-11-28T00:54:38Z,218.672,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131128_005100Z.flac,TRUE,,35164,219.184,1.024000000000001,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,35164,NA
73985,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111206_121500Z.flac,WVanIsl,800,1024,159.422,2011-12-06T12:17:38Z,158.672,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111206_121500Z.flac,TRUE,,75219,159.047,0.75,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,75219,NA
11054,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131120_093600Z.flac,NorthBc,843.75,1343.75,128.064,2013-11-20T09:38:06Z,126.976,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131120_093600Z.flac,TRUE,,31655,127.52,1.0879999999999939,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,31655,NA
29001,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131202_182100Z.flac,NorthBc,1781.25,2125,117.68,2013-12-02T18:22:57Z,117.103,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131202_182100Z.flac,TRUE,,44843,117.3915,0.5770000000000124,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,44843,NA
30145,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131203_112100Z.flac,NorthBc,781.25,906.25,77.471,2013-12-03T11:22:17Z,77.119,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131203_112100Z.flac,TRUE,,45767,77.295,0.35200000000000387,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,45767,NA
119414,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111226_081500Z.flac,WVanIsl,2080,2272,105.483,2011-12-26T08:16:45Z,105.108,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111226_081500Z.flac,TRUE,,110858,105.2955,0.375,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,110858,NA
80942,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111207_141500Z.flac,WVanIsl,3744,4032,121.264,2011-12-07T14:17:00Z,120.327,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111207_141500Z.flac,TRUE,,80171,120.7955,0.9369999999999976,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,80171,NA
63680,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111130_230000Z.flac,WVanIsl,2560,2880,129.296,2011-11-30T23:02:08Z,128.514,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111130_230000Z.flac,TRUE,,66635,128.905,0.7819999999999823,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,66635,NA
73222,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111206_103000Z.flac,WVanIsl,2816,2912,104.765,2011-12-06T10:31:44Z,104.468,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111206_103000Z.flac,TRUE,,74616,104.6165,0.29699999999999704,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,74616,NA
109082,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111220_081500Z.flac,WVanIsl,1056,1376,215.39,2011-12-20T08:18:35Z,215.124,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111220_081500Z.flac,TRUE,,102166,215.257,0.26599999999999113,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,102166,NA
119098,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111226_071500Z.flac,WVanIsl,1056,1216,247.968,2011-12-26T07:19:07Z,247.702,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111226_071500Z.flac,TRUE,,110542,247.835,0.26599999999999113,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,110542,NA
88742,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111210_020000Z.flac,WVanIsl,896,1248,70.797,2011-12-10T02:01:10Z,70.281,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111210_020000Z.flac,TRUE,,86998,70.539,0.5159999999999911,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,86998,NA
93633,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111211_071500Z.flac,WVanIsl,2336,2560,123.437,2011-12-11T07:17:03Z,123.109,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111211_071500Z.flac,TRUE,,90799,123.273,0.32800000000000296,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,90799,NA
129018,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111230_111500Z.flac,WVanIsl,1568,1760,237.797,2011-12-30T11:18:57Z,237.406,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111230_111500Z.flac,TRUE,,118503,237.6015,0.39099999999999113,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,118503,NA
32981,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131207_125100Z.flac,NorthBc,968.75,1093.75,136.607,2013-12-07T12:53:16Z,136.335,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131207_125100Z.flac,TRUE,,47551,136.471,0.27199999999999136,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,47551,NA
32421,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131207_092100Z.flac,NorthBc,1218.75,1406.25,40.511,2013-12-07T09:21:40Z,40.207,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131207_092100Z.flac,TRUE,,47245,40.359,0.30400000000000205,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,47245,NA
144725,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120119_141500Z.flac,WVanIsl,800,992,267.468,2012-01-19T14:19:27Z,267.14,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120119_141500Z.flac,TRUE,,129960,267.304,0.3280000000000314,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,129960,NA
144349,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120119_121500Z.flac,WVanIsl,1184,1632,143.813,2012-01-19T12:17:23Z,143.156,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120119_121500Z.flac,TRUE,,129666,143.4845,0.6569999999999823,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,129666,NA
88067,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111209_141500Z.flac,WVanIsl,4672,4800,200.187,2011-12-09T14:18:19Z,199.921,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111209_141500Z.flac,TRUE,,86469,200.054,0.26600000000001955,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,86469,NA
134466,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120109_041500Z.flac,WVanIsl,832,992,101.046,2012-01-09T04:16:40Z,100.609,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120109_041500Z.flac,TRUE,,122328,100.8275,0.4370000000000118,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,122328,NA
143355,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120119_091500Z.flac,WVanIsl,1824,2112,17.014,2012-01-19T09:15:16Z,16.748,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120119_091500Z.flac,TRUE,,128926,16.881,0.26599999999999824,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,128926,NA
14090,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131125_235100Z.flac,NorthBc,1312.5,1468.75,60.223,2013-11-25T23:51:59Z,59.231,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131125_235100Z.flac,TRUE,,32526,59.727,0.9919999999999973,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,32526,NA
541,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_050600Z.flac,NorthBc,906.25,1062.5,278.671,2013-10-12T05:10:38Z,278.351,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131012_050600Z.flac,TRUE,,24912,278.511,0.3199999999999932,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,24912,NA
106397,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111218_151500Z.flac,WVanIsl,2048,2112,51.89,2011-12-18T15:15:51Z,51.64,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111218_151500Z.flac,TRUE,,99949,51.765,0.25,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,99949,NA
81129,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111207_143000Z.flac,WVanIsl,1152,1632,192.36,2011-12-07T14:33:10Z,190.858,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111207_143000Z.flac,TRUE,,80358,191.609,1.5020000000000095,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,80358,NA
153520,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120214_064500Z.flac,WVanIsl,1408,1696,236.264,2012-02-14T06:48:55Z,235.983,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20120214_064500Z.flac,TRUE,,136428,236.1235,0.2810000000000059,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,136428,NA
82582,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111208_113000Z.flac,WVanIsl,1376,1568,159.5,2011-12-08T11:32:39Z,159.203,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111208_113000Z.flac,TRUE,,81784,159.3515,0.29699999999999704,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,81784,NA
131541,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111231_150000Z.flac,WVanIsl,1184,1472,213.812,2011-12-31T15:03:33Z,213.499,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111231_150000Z.flac,TRUE,,120347,213.6555,0.3130000000000166,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,120347,NA
35935,DFOCRP.KkHK0R2F-NML1.SM2M-3.20131211_010600Z.flac,NorthBc,1125,1218.75,244.767,2013-12-11T01:10:04Z,244.447,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/NorthBc/DFOCRP.KkHK0R2F-NML1.SM2M-3.20131211_010600Z.flac,TRUE,,49992,244.607,0.3199999999999932,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,49992,NA
84227,DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111208_233000Z.flac,WVanIsl,800,1152,155.906,2011-12-08T23:32:35Z,155.484,HW,0,NA,NA,DFO_CRP,Call,E:/DCLDE/DFO_CRP/Audio/WVanIsl/DFOCRP.H50bjRcb-WCV1.AURAL117LF.20111208_233000Z.flac,TRUE,,83166,155.695,0.42199999999999704,None,FALSE,FALSE,FALSE,HW,DCLDE_Train,FALSE,0,83166,NA
